precision,recall
0.1548856548856549,1.0
0.1550468262226847,1.0
0.15520833333333334,1.0
0.1553701772679875,1.0
0.15553235908141963,1.0
0.15569487983281086,1.0
0.15585774058577406,1.0
0.15602094240837697,1.0
0.15618448637316562,1.0
0.15634837355718784,1.0
0.1565126050420168,1.0
0.15667718191377497,1.0
0.1568421052631579,1.0
0.15700737618545837,1.0
0.1571729957805907,1.0
0.1573389651531151,1.0
0.15750528541226216,1.0
0.15767195767195769,1.0
0.15783898305084745,1.0
0.15800636267232238,1.0
0.15817409766454352,1.0
0.15834218916046758,1.0
0.15867944621938232,1.0
0.15884861407249468,1.0
0.15901814300960512,1.0
0.15918803418803418,1.0
0.15935828877005348,1.0
0.15952890792291222,1.0
0.15969989281886388,1.0
0.15987124463519314,1.0
0.16004296455424274,1.0
0.16021505376344086,1.0
0.1603875134553283,1.0
0.16056034482758622,1.0
0.16073354908306364,1.0
0.16090712742980562,1.0
0.16108108108108107,1.0
0.16125541125541126,1.0
0.16143011917659805,1.0
0.1616052060737527,1.0
0.16178067318132464,1.0
0.16195652173913044,1.0
0.16213275299238303,1.0
0.16230936819172112,1.0
0.1624863685932388,1.0
0.16266375545851527,1.0
0.1628415300546448,1.0
0.16301969365426697,1.0
0.16319824753559695,1.0
0.16337719298245615,1.0
0.16355653128430298,1.0
0.16373626373626374,1.0
0.1639163916391639,1.0
0.16409691629955947,1.0
0.16427783902976847,1.0
0.16445916114790288,1.0
0.16464088397790055,1.0
0.16482300884955753,1.0
0.16500553709856036,1.0
0.16518847006651885,1.0
0.16537180910099888,1.0
0.16555555555555557,1.0
0.1657397107897664,1.0
0.16592427616926503,1.0
0.16610925306577481,1.0
0.16629464285714285,1.0
0.1664804469273743,1.0
0.16666666666666666,1.0
0.16685330347144456,1.0
0.16704035874439463,1.0
0.16722783389450055,1.0
0.16741573033707866,1.0
0.16760404949381327,1.0
0.1677927927927928,1.0
0.16798196166854565,1.0
0.16817155756207675,1.0
0.16836158192090395,1.0
0.16855203619909503,1.0
0.16874292185730463,1.0
0.1689342403628118,1.0
0.16912599318955732,1.0
0.1693181818181818,1.0
0.1695108077360637,1.0
0.16970387243735763,1.0
0.16875712656784492,0.9932885906040269
0.1689497716894977,0.9932885906040269
0.16914285714285715,0.9932885906040269
0.16933638443935928,0.9932885906040269
0.16953035509736541,0.9932885906040269
0.16972477064220184,0.9932885906040269
0.16991963260619977,0.9932885906040269
0.17011494252873563,0.9932885906040269
0.17031070195627157,0.9932885906040269
0.17050691244239632,0.9932885906040269
0.1707035755478662,0.9932885906040269
0.17090069284064666,0.9932885906040269
0.17109826589595376,0.9932885906040269
0.1712962962962963,0.9932885906040269
0.17149478563151796,0.9932885906040269
0.1716937354988399,0.9932885906040269
0.1718931475029036,0.9932885906040269
0.17229336437718276,0.9932885906040269
0.17249417249417248,0.9932885906040269
0.17269544924154026,0.9932885906040269
0.17289719626168223,0.9932885906040269
0.17309941520467836,0.9932885906040269
0.17330210772833723,0.9932885906040269
0.1735052754982415,0.9932885906040269
0.17370892018779344,0.9932885906040269
0.17391304347826086,0.9932885906040269
0.17411764705882352,0.9932885906040269
0.17432273262661954,0.9932885906040269
0.17452830188679244,0.9932885906040269
0.17473435655253838,0.9932885906040269
0.17494089834515367,0.9932885906040269
0.17514792899408285,0.9932885906040269
0.17535545023696683,0.9932885906040269
0.17556346381969157,0.9932885906040269
0.17577197149643706,0.9932885906040269
0.1759809750297265,0.9932885906040269
0.1761904761904762,0.9932885906040269
0.1764004767580453,0.9932885906040269
0.1766109785202864,0.9932885906040269
0.1768219832735962,0.9932885906040269
0.17703349282296652,0.9932885906040269
0.17724550898203592,0.9932885906040269
0.1774580335731415,0.9932885906040269
0.17767106842737096,0.9932885906040269
0.1778846153846154,0.9932885906040269
0.17809867629362214,0.9932885906040269
0.1783132530120482,0.9932885906040269
0.17852834740651388,0.9932885906040269
0.178743961352657,0.9932885906040269
0.17896009673518742,0.9932885906040269
0.1791767554479419,0.9932885906040269
0.17939393939393938,0.9932885906040269
0.1796116504854369,0.9932885906040269
0.1798298906439854,0.9932885906040269
0.18004866180048662,0.9932885906040269
0.18026796589524968,0.9932885906040269
0.18048780487804877,0.9932885906040269
0.1807081807081807,0.9932885906040269
0.18092909535452323,0.9932885906040269
0.18115055079559364,0.9932885906040269
0.18137254901960784,0.9932885906040269
0.18159509202453988,0.9932885906040269
0.18181818181818182,0.9932885906040269
0.1820418204182042,0.9932885906040269
0.18226600985221675,0.9932885906040269
0.18249075215782984,0.9932885906040269
0.18271604938271604,0.9932885906040269
0.18294190358467244,0.9932885906040269
0.18316831683168316,0.9932885906040269
0.18339529120198264,0.9932885906040269
0.18362282878411912,0.9932885906040269
0.18385093167701863,0.9932885906040269
0.18407960199004975,0.9932885906040269
0.18453865336658354,0.9932885906040269
0.18476903870162298,0.9932885906040269
0.185,0.9932885906040269
0.18523153942428036,0.9932885906040269
0.18546365914786966,0.9932885906040269
0.18569636135508155,0.9932885906040269
0.18592964824120603,0.9932885906040269
0.1861635220125786,0.9932885906040269
0.18639798488664988,0.9932885906040269
0.18663303909205547,0.9932885906040269
0.18686868686868688,0.9932885906040269
0.18584070796460178,0.9865771812080537
0.1860759493670886,0.9865771812080537
0.18631178707224336,0.9865771812080537
0.1865482233502538,0.9865771812080537
0.18678526048284624,0.9865771812080537
0.18702290076335878,0.9865771812080537
0.18726114649681527,0.9865771812080537
0.1875,0.9865771812080537
0.18773946360153257,0.9865771812080537
0.18797953964194372,0.9865771812080537
0.1882202304737516,0.9865771812080537
0.18846153846153846,0.9865771812080537
0.18870346598202825,0.9865771812080537
0.18894601542416453,0.9865771812080537
0.1891891891891892,0.9865771812080537
0.18943298969072164,0.9865771812080537
0.1896774193548387,0.9865771812080537
0.18992248062015504,0.9865771812080537
0.19016817593790428,0.9865771812080537
0.19041450777202074,0.9865771812080537
0.19066147859922178,0.9865771812080537
0.19090909090909092,0.9865771812080537
0.19115734720416125,0.9865771812080537
0.19140625,0.9865771812080537
0.19165580182529335,0.9865771812080537
0.1919060052219321,0.9865771812080537
0.19215686274509805,0.9865771812080537
0.19240837696335078,0.9865771812080537
0.1926605504587156,0.9865771812080537
0.19291338582677164,0.9865771812080537
0.19316688567674112,0.9865771812080537
0.19342105263157894,0.9865771812080537
0.19367588932806323,0.9865771812080537
0.19393139841688653,0.9865771812080537
0.19418758256274768,0.9865771812080537
0.19444444444444445,0.9865771812080537
0.1947019867549669,0.9865771812080537
0.19496021220159152,0.9865771812080537
0.1952191235059761,0.9865771812080537
0.19547872340425532,0.9865771812080537
0.19573901464713714,0.9865771812080537
0.196,0.9865771812080537
0.19626168224299065,0.9865771812080537
0.196524064171123,0.9865771812080537
0.19678714859437751,0.9865771812080537
0.1970509383378016,0.9865771812080537
0.19731543624161074,0.9865771812080537
0.1975806451612903,0.9865771812080537
0.19784656796769853,0.9865771812080537
0.19811320754716982,0.9865771812080537
0.19838056680161945,0.9865771812080537
0.19864864864864865,0.9865771812080537
0.19891745602165087,0.9865771812080537
0.1991869918699187,0.9865771812080537
0.1994572591587517,0.9865771812080537
0.19972826086956522,0.9865771812080537
0.2,0.9865771812080537
0.20027247956403268,0.9865771812080537
0.20054570259208732,0.9865771812080537
0.20081967213114754,0.9865771812080537
0.20109439124487005,0.9865771812080537
0.20136986301369864,0.9865771812080537
0.20164609053497942,0.9865771812080537
0.20192307692307693,0.9865771812080537
0.20220082530949107,0.9865771812080537
0.2024793388429752,0.9865771812080537
0.20275862068965517,0.9865771812080537
0.20303867403314918,0.9865771812080537
0.2033195020746888,0.9865771812080537
0.203601108033241,0.9865771812080537
0.20388349514563106,0.9865771812080537
0.20416666666666666,0.9865771812080537
0.20445062586926285,0.9865771812080537
0.20473537604456823,0.9865771812080537
0.20502092050209206,0.9865771812080537
0.2053072625698324,0.9865771812080537
0.2055944055944056,0.9865771812080537
0.20588235294117646,0.9865771812080537
0.2061711079943899,0.9865771812080537
0.20646067415730338,0.9865771812080537
0.20675105485232068,0.9865771812080537
0.20704225352112676,0.9865771812080537
0.2073342736248237,0.9865771812080537
0.2076271186440678,0.9865771812080537
0.2079207920792079,0.9865771812080537
0.20821529745042494,0.9865771812080537
0.20851063829787234,0.9865771812080537
0.20880681818181818,0.9865771812080537
0.20910384068278806,0.9865771812080537
0.2094017094017094,0.9865771812080537
0.20970042796005706,0.9865771812080537
0.21,0.9865771812080537
0.21030042918454936,0.9865771812080537
0.21060171919770773,0.9865771812080537
0.2109038737446198,0.9865771812080537
0.21120689655172414,0.9865771812080537
0.21151079136690648,0.9865771812080537
0.21181556195965417,0.9865771812080537
0.21212121212121213,0.9865771812080537
0.21242774566473988,0.9865771812080537
0.21273516642547033,0.9865771812080537
0.21304347826086956,0.9865771812080537
0.21335268505079827,0.9865771812080537
0.2136627906976744,0.9865771812080537
0.21397379912663755,0.9865771812080537
0.21428571428571427,0.9865771812080537
0.2145985401459854,0.9865771812080537
0.2149122807017544,0.9865771812080537
0.21522693997071743,0.9865771812080537
0.2155425219941349,0.9865771812080537
0.21585903083700442,0.9865771812080537
0.2161764705882353,0.9865771812080537
0.21649484536082475,0.9865771812080537
0.2168141592920354,0.9865771812080537
0.2171344165435746,0.9865771812080537
0.21745562130177515,0.9865771812080537
0.21777777777777776,0.9865771812080537
0.21810089020771514,0.9865771812080537
0.21842496285289748,0.9865771812080537
0.21875,0.9865771812080537
0.21907600596125187,0.9865771812080537
0.21940298507462686,0.9865771812080537
0.21973094170403587,0.9865771812080537
0.22005988023952097,0.9865771812080537
0.22038980509745126,0.9865771812080537
0.22072072072072071,0.9865771812080537
0.22105263157894736,0.9865771812080537
0.2213855421686747,0.9865771812080537
0.22171945701357465,0.9865771812080537
0.22205438066465258,0.9865771812080537
0.22239031770045387,0.9865771812080537
0.22272727272727272,0.9865771812080537
0.22306525037936267,0.9865771812080537
0.22340425531914893,0.9865771812080537
0.2237442922374429,0.9865771812080537
0.22408536585365854,0.9865771812080537
0.22442748091603054,0.9865771812080537
0.22477064220183487,0.9865771812080537
0.225114854517611,0.9865771812080537
0.2254601226993865,0.9865771812080537
0.22580645161290322,0.9865771812080537
0.22615384615384615,0.9865771812080537
0.22650231124807396,0.9865771812080537
0.22685185185185186,0.9865771812080537
0.22720247295208656,0.9865771812080537
0.22755417956656346,0.9865771812080537
0.22790697674418606,0.9865771812080537
0.22826086956521738,0.9865771812080537
0.2286158631415241,0.9865771812080537
0.22897196261682243,0.9865771812080537
0.22932917316692666,0.9865771812080537
0.2296875,0.9865771812080537
0.2300469483568075,0.9865771812080537
0.2304075235109718,0.9865771812080537
0.23076923076923078,0.9865771812080537
0.23113207547169812,0.9865771812080537
0.23222748815165878,0.9865771812080537
0.23259493670886075,0.9865771812080537
0.2329635499207607,0.9865771812080537
0.23333333333333334,0.9865771812080537
0.23370429252782193,0.9865771812080537
0.2340764331210191,0.9865771812080537
0.23444976076555024,0.9865771812080537
0.23482428115015974,0.9865771812080537
0.2352,0.9865771812080537
0.23557692307692307,0.9865771812080537
0.23595505617977527,0.9865771812080537
0.23633440514469453,0.9865771812080537
0.23671497584541062,0.9865771812080537
0.23709677419354838,0.9865771812080537
0.23747980613893377,0.9865771812080537
0.23786407766990292,0.9865771812080537
0.23824959481361427,0.9865771812080537
0.23863636363636365,0.9865771812080537
0.23902439024390243,0.9865771812080537
0.23941368078175895,0.9865771812080537
0.2398042414355628,0.9865771812080537
0.24019607843137256,0.9865771812080537
0.24058919803600654,0.9865771812080537
0.24098360655737705,0.9865771812080537
0.2413793103448276,0.9865771812080537
0.24177631578947367,0.9865771812080537
0.24217462932454695,0.9865771812080537
0.24257425742574257,0.9865771812080537
0.24297520661157024,0.9865771812080537
0.2433774834437086,0.9865771812080537
0.24378109452736318,0.9865771812080537
0.2441860465116279,0.9865771812080537
0.24459234608985025,0.9865771812080537
0.245,0.9865771812080537
0.24540901502504173,0.9865771812080537
0.24581939799331104,0.9865771812080537
0.24623115577889448,0.9865771812080537
0.24664429530201343,0.9865771812080537
0.24705882352941178,0.9865771812080537
0.2474747474747475,0.9865771812080537
0.2478920741989882,0.9865771812080537
0.2483108108108108,0.9865771812080537
0.24873096446700507,0.9865771812080537
0.24915254237288137,0.9865771812080537
0.25,0.9865771812080537
0.2508532423208191,0.9865771812080537
0.2512820512820513,0.9865771812080537
0.2517123287671233,0.9865771812080537
0.2521440823327616,0.9865771812080537
0.25257731958762886,0.9865771812080537
0.25301204819277107,0.9865771812080537
0.253448275862069,0.9865771812080537
0.2538860103626943,0.9865771812080537
0.25432525951557095,0.9865771812080537
0.25476603119584057,0.9865771812080537
0.2552083333333333,0.9865771812080537
0.25565217391304346,0.9865771812080537
0.25609756097560976,0.9865771812080537
0.25654450261780104,0.9865771812080537
0.256993006993007,0.9865771812080537
0.2574430823117338,0.9865771812080537
0.256140350877193,0.9798657718120806
0.2565905096660808,0.9798657718120806
0.25704225352112675,0.9798657718120806
0.25749559082892415,0.9798657718120806
0.2579505300353357,0.9798657718120806
0.2584070796460177,0.9798657718120806
0.25886524822695034,0.9798657718120806
0.2597864768683274,0.9798657718120806
0.26024955436720143,0.9798657718120806
0.26071428571428573,0.9798657718120806
0.26118067978533094,0.9798657718120806
0.2616487455197133,0.9798657718120806
0.2621184919210054,0.9798657718120806
0.26258992805755393,0.9798657718120806
0.26306306306306304,0.9798657718120806
0.26353790613718414,0.9798657718120806
0.2640144665461121,0.9798657718120806
0.2644927536231884,0.9798657718120806
0.2631578947368421,0.9731543624161074
0.2636363636363636,0.9731543624161074
0.2641165755919854,0.9731543624161074
0.2645985401459854,0.9731543624161074
0.26508226691042047,0.9731543624161074
0.26556776556776557,0.9731543624161074
0.26605504587155965,0.9731543624161074
0.2665441176470588,0.9731543624161074
0.26703499079189685,0.9731543624161074
0.26752767527675275,0.9731543624161074
0.2680221811460259,0.9731543624161074
0.26851851851851855,0.9731543624161074
0.2690166975881262,0.9731543624161074
0.2695167286245353,0.9731543624161074
0.27001862197392923,0.9731543624161074
0.27052238805970147,0.9731543624161074
0.27102803738317754,0.9731543624161074
0.27153558052434457,0.9731543624161074
0.27204502814258913,0.9731543624161074
0.2725563909774436,0.9731543624161074
0.2730696798493409,0.9731543624161074
0.27358490566037735,0.9731543624161074
0.2741020793950851,0.9731543624161074
0.2746212121212121,0.9731543624161074
0.27514231499051234,0.9731543624161074
0.27566539923954375,0.9731543624161074
0.2761904761904762,0.9731543624161074
0.2767175572519084,0.9731543624161074
0.27724665391969405,0.9731543624161074
0.2777777777777778,0.9731543624161074
0.2783109404990403,0.9731543624161074
0.27884615384615385,0.9731543624161074
0.279383429672447,0.9731543624161074
0.2799227799227799,0.9731543624161074
0.2804642166344294,0.9731543624161074
0.2810077519379845,0.9731543624161074
0.2815533980582524,0.9731543624161074
0.2821011673151751,0.9731543624161074
0.2826510721247563,0.9731543624161074
0.283203125,0.9731543624161074
0.2837573385518591,0.9731543624161074
0.28431372549019607,0.9731543624161074
0.28487229862475444,0.9731543624161074
0.2854330708661417,0.9731543624161074
0.2859960552268245,0.9731543624161074
0.2865612648221344,0.9731543624161074
0.2871287128712871,0.9731543624161074
0.2876984126984127,0.9731543624161074
0.2882703777335984,0.9731543624161074
0.28884462151394424,0.9731543624161074
0.2894211576846307,0.9731543624161074
0.29,0.9731543624161074
0.2905811623246493,0.9731543624161074
0.29116465863453816,0.9731543624161074
0.2917505030181087,0.9731543624161074
0.2923387096774194,0.9731543624161074
0.29292929292929293,0.9731543624161074
0.2935222672064777,0.9731543624161074
0.29411764705882354,0.9731543624161074
0.29471544715447157,0.9731543624161074
0.2953156822810591,0.9731543624161074
0.29591836734693877,0.9731543624161074
0.2965235173824131,0.9731543624161074
0.29713114754098363,0.9731543624161074
0.29774127310061604,0.9731543624161074
0.29835390946502055,0.9731543624161074
0.29896907216494845,0.9731543624161074
0.29958677685950413,0.9731543624161074
0.3002070393374741,0.9731543624161074
0.3008298755186722,0.9731543624161074
0.30145530145530147,0.9731543624161074
0.3020833333333333,0.9731543624161074
0.302713987473904,0.9731543624161074
0.303347280334728,0.9731543624161074
0.3039832285115304,0.9731543624161074
0.30462184873949577,0.9731543624161074
0.30526315789473685,0.9731543624161074
0.3059071729957806,0.9731543624161074
0.30655391120507397,0.9731543624161074
0.3072033898305085,0.9731543624161074
0.3078556263269639,0.9731543624161074
0.30851063829787234,0.9731543624161074
0.3091684434968017,0.9731543624161074
0.30982905982905984,0.9731543624161074
0.31049250535331907,0.9731543624161074
0.3111587982832618,0.9731543624161074
0.3118279569892473,0.9731543624161074
0.3125,0.9731543624161074
0.31317494600431967,0.9731543624161074
0.31385281385281383,0.9731543624161074
0.31453362255965295,0.9731543624161074
0.31521739130434784,0.9731543624161074
0.3165938864628821,0.9731543624161074
0.3172866520787746,0.9731543624161074
0.31798245614035087,0.9731543624161074
0.31868131868131866,0.9731543624161074
0.31938325991189426,0.9731543624161074
0.3200883002207506,0.9731543624161074
0.32079646017699115,0.9731543624161074
0.3215077605321508,0.9731543624161074
0.32222222222222224,0.9731543624161074
0.32293986636971045,0.9731543624161074
0.32142857142857145,0.9664429530201343
0.3221476510067114,0.9664429530201343
0.32286995515695066,0.9664429530201343
0.3235955056179775,0.9664429530201343
0.32505643340857787,0.9664429530201343
0.3257918552036199,0.9664429530201343
0.32653061224489793,0.9664429530201343
0.32727272727272727,0.9664429530201343
0.32801822323462415,0.9664429530201343
0.3287671232876712,0.9664429530201343
0.3295194508009153,0.9664429530201343
0.3302752293577982,0.9664429530201343
0.3310344827586207,0.9664429530201343
0.3317972350230415,0.9664429530201343
0.3325635103926097,0.9664429530201343
0.3333333333333333,0.9664429530201343
0.33410672853828305,0.9664429530201343
0.33488372093023255,0.9664429530201343
0.3356643356643357,0.9664429530201343
0.3364485981308411,0.9664429530201343
0.3372365339578454,0.9664429530201343
0.3380281690140845,0.9664429530201343
0.3388235294117647,0.9664429530201343
0.33962264150943394,0.9664429530201343
0.3404255319148936,0.9664429530201343
0.342042755344418,0.9664429530201343
0.34285714285714286,0.9664429530201343
0.3436754176610978,0.9664429530201343
0.3444976076555024,0.9664429530201343
0.34615384615384615,0.9664429530201343
0.3469879518072289,0.9664429530201343
0.34782608695652173,0.9664429530201343
0.3486682808716707,0.9664429530201343
0.34951456310679613,0.9664429530201343
0.35036496350364965,0.9664429530201343
0.35121951219512193,0.9664429530201343
0.35207823960880197,0.9664429530201343
0.35294117647058826,0.9664429530201343
0.3538083538083538,0.9664429530201343
0.3522167487684729,0.959731543624161
0.3530864197530864,0.959731543624161
0.35396039603960394,0.959731543624161
0.35572139303482586,0.959731543624161
0.3566084788029925,0.959731543624161
0.3575,0.959731543624161
0.3583959899749373,0.959731543624161
0.3592964824120603,0.959731543624161
0.3602015113350126,0.959731543624161
0.3611111111111111,0.959731543624161
0.3620253164556962,0.959731543624161
0.3629441624365482,0.959731543624161
0.3638676844783715,0.959731543624161
0.3647959183673469,0.959731543624161
0.3657289002557545,0.959731543624161
0.36666666666666664,0.959731543624161
0.3676092544987147,0.959731543624161
0.36855670103092786,0.959731543624161
0.3695090439276486,0.959731543624161
0.3704663212435233,0.959731543624161
0.37142857142857144,0.959731543624161
0.3723958333333333,0.959731543624161
0.3733681462140992,0.959731543624161
0.3743455497382199,0.959731543624161
0.3753280839895013,0.959731543624161
0.3763157894736842,0.959731543624161
0.37730870712401055,0.959731543624161
0.3783068783068783,0.959731543624161
0.3793103448275862,0.959731543624161
0.3803191489361702,0.959731543624161
0.38133333333333336,0.959731543624161
0.38235294117647056,0.959731543624161
0.38337801608579086,0.959731543624161
0.3844086021505376,0.959731543624161
0.38544474393531,0.959731543624161
0.3864864864864865,0.959731543624161
0.3875338753387534,0.959731543624161
0.38858695652173914,0.959731543624161
0.3896457765667575,0.959731543624161
0.3907103825136612,0.959731543624161
0.3917808219178082,0.959731543624161
0.39285714285714285,0.959731543624161
0.3939393939393939,0.959731543624161
0.39502762430939226,0.959731543624161
0.3961218836565097,0.959731543624161
0.3972222222222222,0.959731543624161
0.3983286908077994,0.959731543624161
0.3994413407821229,0.959731543624161
0.4005602240896359,0.959731543624161
0.40168539325842695,0.959731543624161
0.4028169014084507,0.959731543624161
0.403954802259887,0.959731543624161
0.40509915014164305,0.959731543624161
0.40625,0.959731543624161
0.4074074074074074,0.959731543624161
0.4085714285714286,0.959731543624161
0.40974212034383956,0.959731543624161
0.4109195402298851,0.959731543624161
0.41210374639769454,0.959731543624161
0.41329479768786126,0.959731543624161
0.4144927536231884,0.959731543624161
0.41569767441860467,0.959731543624161
0.41690962099125367,0.959731543624161
0.41812865497076024,0.959731543624161
0.41935483870967744,0.959731543624161
0.42058823529411765,0.959731543624161
0.4218289085545723,0.959731543624161
0.4230769230769231,0.959731543624161
0.42433234421364985,0.959731543624161
0.4255952380952381,0.959731543624161
0.42686567164179107,0.959731543624161
0.4281437125748503,0.959731543624161
0.4294294294294294,0.959731543624161
0.4307228915662651,0.959731543624161
0.43202416918429004,0.959731543624161
0.43333333333333335,0.959731543624161
0.43465045592705165,0.959731543624161
0.43597560975609756,0.959731543624161
0.43730886850152906,0.959731543624161
0.44,0.959731543624161
0.44135802469135804,0.959731543624161
0.44272445820433437,0.959731543624161
0.4440993788819876,0.959731543624161
0.4454828660436137,0.959731543624161
0.446875,0.959731543624161
0.4482758620689655,0.959731543624161
0.449685534591195,0.959731543624161
0.45110410094637227,0.959731543624161
0.4525316455696203,0.959731543624161
0.4507936507936508,0.9530201342281879
0.45222929936305734,0.9530201342281879
0.4536741214057508,0.9530201342281879
0.4551282051282051,0.9530201342281879
0.4565916398713826,0.9530201342281879
0.45806451612903226,0.9530201342281879
0.459546925566343,0.9530201342281879
0.461038961038961,0.9530201342281879
0.46254071661237783,0.9530201342281879
0.46405228758169936,0.9530201342281879
0.46557377049180326,0.9530201342281879
0.46710526315789475,0.9530201342281879
0.46864686468646866,0.9530201342281879
0.47019867549668876,0.9530201342281879
0.4717607973421927,0.9530201342281879
0.47333333333333333,0.9530201342281879
0.47491638795986624,0.9530201342281879
0.47651006711409394,0.9530201342281879
0.4781144781144781,0.9530201342281879
0.4797297297297297,0.9530201342281879
0.48135593220338985,0.9530201342281879
0.48299319727891155,0.9530201342281879
0.48464163822525597,0.9530201342281879
0.4863013698630137,0.9530201342281879
0.4879725085910653,0.9530201342281879
0.4896551724137931,0.9530201342281879
0.4913494809688581,0.9530201342281879
0.4930555555555556,0.9530201342281879
0.49477351916376305,0.9530201342281879
0.4965034965034965,0.9530201342281879
0.4982456140350877,0.9530201342281879
0.5,0.9530201342281879
0.5017667844522968,0.9530201342281879
0.5035460992907801,0.9530201342281879
0.505338078291815,0.9530201342281879
0.5071428571428571,0.9530201342281879
0.5089605734767025,0.9530201342281879
0.5071942446043165,0.9463087248322147
0.5090252707581228,0.9463087248322147
0.5108695652173914,0.9463087248322147
0.5127272727272727,0.9463087248322147
0.5145985401459854,0.9463087248322147
0.5164835164835165,0.9463087248322147
0.5183823529411765,0.9463087248322147
0.5202952029520295,0.9463087248322147
0.5222222222222223,0.9463087248322147
0.5241635687732342,0.9463087248322147
0.5261194029850746,0.9463087248322147
0.5280898876404494,0.9463087248322147
0.5300751879699248,0.9463087248322147
0.5320754716981132,0.9463087248322147
0.5340909090909091,0.9463087248322147
0.5361216730038023,0.9463087248322147
0.5381679389312977,0.9463087248322147
0.5402298850574713,0.9463087248322147
0.5423076923076923,0.9463087248322147
0.5444015444015444,0.9463087248322147
0.5465116279069767,0.9463087248322147
0.55078125,0.9463087248322147
0.5529411764705883,0.9463087248322147
0.5551181102362205,0.9463087248322147
0.5573122529644269,0.9463087248322147
0.5595238095238095,0.9463087248322147
0.5617529880478087,0.9463087248322147
0.564,0.9463087248322147
0.5662650602409639,0.9463087248322147
0.5685483870967742,0.9463087248322147
0.5708502024291497,0.9463087248322147
0.573170731707317,0.9463087248322147
0.5755102040816327,0.9463087248322147
0.5778688524590164,0.9463087248322147
0.5802469135802469,0.9463087248322147
0.5826446280991735,0.9463087248322147
